TaxID;output/DNA_220623_24hmix_cer_BIOMminiprep_S22_kaiju.out
2163009;14
2163011;7
2163172;4
2163421;2
2163554;1
2163629;28
2163633;2
2163634;5
2163635;5
2163644;4
2163881;7
2163888;3
2163899;83
2163963;170
2163965;14
2163976;11
2163978;7
2163979;9
2163982;9
2163983;1
2163984;1
2163985;3
2164067;1
2164099;2
2164130;10
2164131;3
2164132;37
2169409;23
2169410;4
2169413;2
2169414;8
2169529;51
2169530;39
2169532;25
2169534;1
2169536;65
2169621;48
2169622;24
2169624;16
2169643;258
2169658;1
2169669;2
2169687;1
2169868;5
2169883;1
2169963;88
2169978;1
2170413;84252
2170551;3
2170705;1
2170730;15
2170731;3
2170732;10
2171384;4
2171494;2
2171554;7
2171629;1
2171721;29
2171749;17
2171751;16
2171975;3
2171989;1
2171992;1
2171997;7
2172005;1
2172019;2
2172043;1
2172093;7
2172098;1
2172103;10
2172549;1
2172550;11
2172823;1
2172824;7
2173034;2
2173106;1
2173175;7
2173829;17
2173853;18
2175004;3
2175091;4
2175228;2
2175229;2
2175601;3
2175602;21
2175606;1
2175637;1
2175638;1
2175644;8
2175649;1
2175674;1
2175688;1
2175867;1
2175957;2
2178928;182
2178929;1
2182327;3
2182341;1
2182346;7
2182349;1
2182351;107
2182352;220
2182359;19
2182361;64
2182385;1
2182425;10
2182432;6
2182793;54
2182797;2
2183553;1
2183582;2
2183878;1
2183896;1
2183900;1
2183901;3
2183904;1
2183908;4
2183926;1
2184006;3
2184029;4
2184030;1
2184034;1
2184063;1
2184082;1
2184265;1
2184310;5
2184341;1
2184343;1
2184345;2
2184347;1
2184519;6
2184547;1
2184558;1
2184566;1
2184569;12
2184575;12
2184581;8
2184695;13
2184697;4
2184715;14
2184719;4
2184757;1
2185103;4
2185115;1
2185143;8
2200763;1
2200906;1
2201156;1
2201181;1
2201271;7
2201272;8
2201324;1
2201417;10
2201424;5
2201428;1
2201430;2
2201899;2
2202135;89
2202141;26
2202143;2
2202144;4931
2202148;1
2202149;1
2202151;4
2202153;8
2202160;3
2202197;2
2202201;1
2202203;3
2202249;1
2202251;3
2202254;4
2202339;8
2202418;2
2202516;3
2202559;8908
2202560;3
2202563;365
2202564;29705
2202565;265
2202567;25320
2202568;5344
2202644;18897
2202649;11
2202732;3
2202734;3
2202826;1
2202954;12
2203210;1
2203212;1
2203716;2
2203724;2
2203782;1
2203891;1
2204145;2
2204170;1
2211133;31
2211139;3
2211142;2
2211183;1
2211212;1
2211356;1
2211374;8
2211392;3
2211445;15
2211448;8
2212402;11
2212467;1
2212468;3
2212469;8
2212470;3
2212474;1
2212480;6
2212563;41
2212651;2
2212847;4
2212991;4
2213015;3
2213016;36
2213017;1
2213058;1
2213080;1
2213226;20
2218524;6
2218525;10
2218612;13
2218628;3
2219043;1
2219045;4
2219058;5
2219103;475
2219119;1
2219134;1
2219138;2
2219161;5
2219214;17
2219217;1
2219224;3
2219225;6
2219695;12
2219697;1
2219864;1
2219999;1
2220000;1
2220073;19
2220095;1
2230876;1
2230877;10
2231053;4
2231055;1
2231112;23
2231113;1
2231114;1
2231115;1
2231116;52
2231351;2
2231355;1
2231643;22
2231787;2
2233533;8
2233534;6
2233614;98
2233776;5
2233777;5
2233782;2
2233851;16
2233853;4
2233868;3
2233872;2
2233873;5
2233993;3
2233998;2
2234000;2
2234025;2
2234035;2
2234036;6
2234047;1
2234082;2
2234084;1
2234086;16
2234087;2
2234092;41
2234093;3
2234106;59
2234116;9
2234130;1
2234132;2
2234133;3
2248759;4
2248760;1
2248761;1
2248762;4
2248773;1
2249302;2
2249314;4
2249426;1
2249428;1
2249467;2
2250119;8
2250122;1
2250254;20
2250255;88
2250258;5
2250272;2
2250274;2
2250276;2
2250277;106
2250313;34
2250314;19
2250336;1
2250370;1
2250415;1
2250530;4
2250708;1
2250709;4
2250710;6
2258962;1
2258963;1
2259133;2
2259171;1
2259330;1
2259340;3
2259497;1
2259592;3
2259594;3
2259595;1
2259620;1
2259623;1
2259657;3
2259673;1
2259674;5
2267235;107
2267236;2
2267246;1
2267253;1
2267262;2
2267264;102
2267607;38
2267608;1
2267653;3
2267654;1
2267655;28
2267691;1
2267833;2
2267835;1
2267885;1
2268024;2
2268026;11
2268027;6
2268028;4
2268124;1
2268192;23
2268194;2
2268202;15
2268204;16
2268451;1
2268578;6
2268587;189
2268588;2
2268613;1
2268614;4
2268615;1
2268989;13
2269046;1
2269062;1
2269368;1
2269370;1
2269374;4
2282142;17
2282149;7
2282154;6
2282173;1
2282206;1
2282216;7
2282305;2
2282306;1
2282308;1
2282310;2
2282399;4
2282400;4
2282407;5
2282409;31
2282419;2
2282420;60
2282475;2
2282478;1
2282523;1
2282643;8
2282648;1
2282649;2
2282652;2
2282738;1
2282741;1
2282849;3
2282904;2
2282912;4
2282989;2
2282994;3
2283011;14
2283012;1
2283015;224
2283017;2
2283018;1
2283019;4
2283021;1
2283023;1
2283025;1
2283029;1
2283030;6
2283031;24
2283094;1
2283143;2
2283160;1
2283196;3
2283265;2
2283267;7
2283269;2
2283270;3
2283271;3
2283282;2
2283286;9
2283291;5
2283317;3
2283318;10
2283483;1
2283626;1
2283627;2
2283636;2
2290915;12
2290923;5
2290931;1
2291023;2
2291597;1
2291814;20
2291815;2
2291990;3
2291996;5
2292002;4
2292004;2
2292006;68
2292007;1
2292015;1
2292032;3
2292033;1
2292034;1
2292040;10
2292041;1
2292046;12
2292052;22
2292053;47
2292054;10
2292066;1
2292069;4
2292075;10
2292082;1
2292179;5
2292181;4
2292190;7
2292191;3
2292192;7
2292198;2
2292202;17
2292206;14
2292230;1
2292235;24
2292241;15
2292244;3
2292248;2
2292252;2
2292257;6
2292262;1
2292264;5
2292265;2
2292270;1
2292271;8
2292272;2
2292273;14
2292274;8
2292277;49
2292278;4
2292280;1
2292281;3
2292285;5
2292287;1
2292294;3
2292297;10
2292298;2
2292299;4
2292303;6
2292304;1
2292305;2
2292306;7
2292307;1
2292308;23
2292309;1
2292310;2
2292321;1
2292335;2
2292351;1
2292352;9
2292353;8
2292358;22
2292360;2
2292363;1
2292364;4
2292366;6
2292372;2
2292376;4
2292378;1
2292441;2
2292448;6
2292704;2
2292705;16
2292706;15
2292766;1
2292880;11
2292883;6
2292884;2
2292885;2
2292889;18
2292892;32
2292894;12
2292896;3
2292900;2
2292901;1
2292906;4
2292908;1
2292910;5
2292912;4
2292914;1
2292919;2
2292921;4
2292923;1
2292928;6
2292942;1
2292947;13
2292952;1
2292955;2
2292959;4
2292964;2
2292979;1
2292990;8
2292993;1
2293003;1
2293004;23
2293007;2
2293008;1
2293009;3
2293011;6
2293012;6
2293013;1
2293014;1
2293016;6
2293018;1
2293021;56
2293022;7
2293024;3
2293025;3
2293028;3
2293029;1
2293033;1
2293035;2
2293036;4
2293037;5
2293041;1
2293049;2
2293054;4
2293061;3
2293062;5
2293071;2
2293083;6
2293084;2
2293087;1
2293092;2
2293093;2
2293100;1
2293109;1
2293112;72
2293113;20
2293114;5
2293117;3
2293120;1
2293124;4
2293125;9
2293130;1
2293138;3
2293146;27
2293147;3
2293149;3
2293150;1
2293151;1
2293156;11
2293158;1
2293161;2
2293165;1
2293167;1
2293179;5
2293180;16
2293182;15
2293186;34
2293192;17
2293194;1
2293195;2
2293202;9
2293203;1
2293207;2
2293208;19
2293212;9
2293216;2
2293220;3
2293221;1
2293226;6
2293227;1
2293231;2
2293232;1
2293243;4
2293247;1
2293248;1
2293249;4
2293288;1
2293326;2
2293560;3
2293567;1
2293572;1
2293728;3
2293832;3
2293834;266
2293835;4
2293840;1
2293856;1
2293980;1
2294114;1
2294115;1
2294116;2
2294119;2
2301235;1
2301302;1
2301527;44
2301532;1
2301536;5
2301538;1
2301561;1
2301574;40
2301647;1
2301649;3
2301662;3
2301664;9
2301685;1
2301687;2
2301723;1
2301731;234
2302925;4
2302930;37
2302931;24
2302932;102
2302933;30
2302934;34
2302935;9
2302936;60
2302937;6
2302938;38
2302939;318
2302940;3
2302943;2
2302946;3
2302947;5
2302951;2
2302956;1
2302957;14
2302959;5
2302960;7
2302969;2
2302976;6
2303152;2
2303178;6
2303328;5
2303330;3
2303331;5
2303332;6
2303333;18
2303576;1
2303751;1
2303992;1
2304001;3
2304002;7
2304196;1
2304567;14
2304568;24
2304569;2
2304571;1
2304574;2
2304575;2
2304576;9
2304577;63
2304594;1
2304600;1
2304602;2
2304675;2
2305183;1
2305225;3
2305226;2
2305227;3
2305228;26
2305243;1
2305245;8
2305248;246
2305252;1
2305270;2
2305435;1
2305436;3
2305480;2
2305483;1
2305485;2
2305508;5
2305895;11
2305899;13
2305987;1
2306023;3
2306299;3
2306574;1
2306966;1
2306972;2
2306974;1
2306975;20
2306993;8
2306995;2
2307003;5
2307010;49
2307076;1
2315193;6
2315194;10
2315200;2
2315202;15
2315206;7
2315217;12
2315236;3
2315333;1
2315458;1
2315465;13
2315468;1
2315475;15
2315482;2
2315484;3
2315485;2
2315486;1
2315547;4
2315601;2
2315608;8
2315610;1
2315627;2
2315628;3
2315629;1
2315696;1
2315700;1
2315703;32
2315766;1
2315841;3
2315859;2
2315861;7
2315862;1
2316014;1
2316020;1
2316025;4
2316080;2
2316085;1
2316108;4
2316383;7
2316714;1
2316716;3
2316717;1
2316721;2
2319844;28
2320081;14
2320082;5
2320083;54
2320084;1
2320086;2
2320088;102
2320099;4
2320100;5
2320101;8
2320102;4
2320103;6
2320107;1
2320109;15
2320110;9
2320112;8
2320113;63
2320115;31
2320122;3
2320190;1
2320194;1
2320195;1
2320198;1
2320269;1
2320270;2
2320852;22
2320858;2
2320860;10
2320861;1
2320862;1
2320863;2
2320865;1
2320866;6
2320868;3
2321111;661
2321114;29
2321115;1
2321187;5
2321396;1
2325572;1
2339228;1
2339259;2
2340717;1
2340860;1
2340872;1
2340916;4
2341115;1
2341117;18
2358460;5
2364211;5
2364274;18
2364649;1
2364790;172
2364791;35
2364792;16
2364793;159
2364794;1
2364796;27
2364797;1
2364879;15
2364897;15
2365015;1
2365027;5
2365028;13
2365031;6
2365039;3
2365045;1
2365049;1
2365050;1
2382122;9
2382125;1
2382126;2
2382159;27
2382161;10
2382228;3
2382229;28
2382230;10
2419509;1
2419511;1
2419601;1
2419603;50
2419605;47
2419608;1
2419618;6
2419619;44
2419621;3
2419622;1
2419623;10
2419624;1
2419625;6
2419626;7
2419628;1
2419630;1
2419650;1
2419682;59
2419736;3
2419739;2
2419744;10
2419745;7
2419756;1
2419761;1
2419762;4
2419771;1
2419773;11
2419842;2
2419844;4
2419948;1
2419967;1
2419970;2
2419978;1
2420051;3
2420056;1
2420239;1
2420307;48
2420332;4
2420335;24
2420336;1
2420338;2
2420339;1
2420890;33
2447760;1
2447885;6
2447898;22
2447902;2
2448054;8
2448056;4
2448058;4
2448263;27
2448267;1
2448455;3
2448478;2
2448479;1
2448779;8
2478486;1
2478537;1
2478538;8
2478552;1
2478662;3
2478953;1
2478968;1
2478977;1
2479004;2
2479048;1
2479201;5
2479203;3
2479204;1
2479205;3
2479367;1
2479392;1
2479838;11
2479840;2
2479841;1
2479843;6
2479844;11
2479847;5
2479851;1
2479853;27
2479854;1
2479858;4
2480214;2
2480215;8
2480623;2
2480626;4
2480627;1
2480800;2
2480802;4
2480810;10
2482724;3
2482727;2
2482750;5
2482751;10
2482790;14
2482794;1916
2483033;1
2483110;4
2483361;1
2483403;13
2483458;1
2483610;2
2483660;20
2483673;2
2483719;1
2483802;2
2483805;2
2483812;2
2483851;1
2484146;2
2484217;5
2484221;1
2484247;2
2484249;2
2484252;2
2484746;2
2484813;3
2484901;6
2484903;3
2484911;4
2484932;1
2484943;2
2484968;1
2484974;1
2485000;5
2485105;1
2485106;26
2485114;6
2485115;1
2485123;1
2485124;1
2485126;1
2485129;15
2485130;4
2485131;1
2485143;1
2485175;1
2485176;9
2485192;1
2485498;1
2485783;7
2485784;2
2485785;23
2485925;210
2485998;9
2485999;3
2486001;11
2486002;3
2486003;3
2486005;1
2486008;9
2486010;3
2486011;4
2486012;1
2486013;10
2486014;6
2486016;6
2486017;2
2486020;1
2486021;33
2486022;1
2486188;10
2486218;1
2486241;1
2486419;1
2486460;6
2486461;20
2486462;1
2486463;1
2486468;20
2486470;5
2486471;6
2486472;11
2486473;1
2486474;2
2486475;26
2486576;29
2486577;2
2486855;11
2487017;2
2487040;10
2487064;1
2487065;1
2487066;6
2487072;39
2487074;73
2487118;3
2487129;9
2487134;37
2487150;3
2487276;1
2487318;1
2487322;9
2487332;1
2487334;3
2487350;19
2487351;8
2487355;3
2487410;1
2487417;1
2487706;1
2487708;43
2487710;1
2487723;3
2487765;5
2487768;42
2487770;2
2487775;1
2487897;1
2487929;3
2487930;1
2488562;2
2488563;20
2488571;7
2488573;1
2488574;127
2488632;2
2488634;20
2488639;5
2488654;4
2488664;1
2488668;1
2488702;3
2488728;17
2488729;1
2488730;1
2488750;6
2488794;3
2488809;2
2488810;35
2488858;5
2488860;2
2488993;1
2488994;1
2489002;1
2489054;5
2489215;17
2489218;1
2489626;1
2489627;2
2489632;1
2489634;13
2489637;2
2490449;1
2490451;1
2490491;1
2490635;1
2490847;4
2490854;10
2490856;2
2490857;1
2490858;1
2490946;15
2490948;1
2490956;4
2491044;3
2491047;18
2491048;23
2491049;1
2491051;91
2491055;14
2491058;6
2491114;2
2491116;4
2491136;1
2491138;2
2491344;6
2491346;2
2491866;29
2492390;1
2492393;9
2492395;1
2492447;1
2492473;1
2492475;3
2492837;5
2493089;1
2493111;1
2493116;3
2493631;1
2493633;1
2493639;1
2493665;1
2493666;3
2493673;2
2493675;47
2493678;3
2493681;1
2493690;5
2494234;2
2494336;10
2494375;6
2494548;1
2494563;6
2494702;1
2494736;1
2494737;9
2494740;2
2494742;1
2494743;1
2494744;1
2494745;2
2494746;6
2494747;12
2494748;1
2494749;6
2494750;12
2494751;17
2494752;13
2494753;23
2494754;23
2494755;25
2494756;23
2494757;13
2494758;4
2494759;6
2494760;6
2494762;21
2494764;1
2494765;1
2494768;2
2494769;3
2494770;2
2494771;3
2494772;1
2494773;6
2494774;1
2494775;2
2494780;3
2494782;2
2494783;3
2494785;1
2494789;2
2494790;12
2494791;4
2494792;3
2494793;17
2494794;1
2494795;2
2495408;14
2495421;1
2495430;3
2495496;74
2495532;1
2495557;2
2495576;20
2495579;10
2495581;2
2495582;6
2495592;8
2495594;28
2496117;3
2496265;15
2496270;3
2496547;6
2496557;48
2496558;4
2496641;1
2496659;2
2496663;11
2496670;16
2496735;58
2496746;3
2496748;1
2496753;7
2496789;5
2496818;1
2496837;1
2496867;3
2496868;1
2496869;2
2496871;1
2497434;4
2497436;2
2497456;11
2497473;1
2497481;3
2497485;13
2497486;6
2497639;5
2497686;3
2497739;5
2497740;2
2497750;6
2497752;19
2497860;18
2497863;1
2497866;4
2497989;5
2498093;22
2498135;3
2498136;4
2498145;2
2498450;4
2498452;1
2498453;1
2498703;1
2498843;5
2498847;2
2498858;18
2499037;1
2499043;4
2499073;1
2499076;5
2499213;1
2499627;7
2499681;5
2499688;9
2499835;1
2499909;1
2500137;1
2500150;32
2500160;9
2500166;1
2500169;4
2500179;1
2500529;1
2500532;24
2500546;1
2500548;1
2500559;4
2500564;2
2500568;13
2500576;4
2500578;1
2500579;1
2500581;267
2500787;15
2500797;2
2500808;1
2500817;2
2500819;2
2500821;507
2500826;1
2501295;1
2501297;20
2501298;20
2501299;6
2501743;1
2502183;19
2502185;1
2502187;3
2502188;1
2502193;1
2502204;9
2502217;2
2502223;1
2502238;1
2502240;2
2502246;4
2502408;2
2502409;3
2502411;1
2502448;1
2502779;1
2502783;1
2502784;18
2502791;2
2502893;6
2502979;1
2506420;6
2506421;3
2506422;1
2506423;2
2506424;4
2506433;1
2506593;14
2506594;4
2506602;2
2506603;3
2506604;1
2506605;3
2506607;5
2506608;17
2506947;2
2506948;15
2507058;1
2507075;9
2507125;24
2507158;6
2507159;9
2507160;8
2507162;18
2507516;2
2507545;3
2507566;28
2507584;10
2507854;5
2507857;9
2507935;4
2508061;1
2508090;2
2508173;1
2508174;3
2508188;5
2508189;1
2508190;1
2508192;1
2508193;1
2508194;2
2508195;2
2508196;14
2508203;13
2508206;5
2508207;9
2508286;3
2508287;2
2508288;7
2508289;6
2508291;9
2508292;2
2508295;1
2508296;4
2508297;4
2508298;1
2508299;16
2508300;3
2508302;1
2508307;1
2508540;1
2508572;1
2508707;1
2508719;9
2508721;3
2508852;21
2508867;3
2508871;4
2508876;9
2508878;1
2508881;7
2508885;3
2508949;9
2508951;7
2508996;3
2509004;32
2509240;1
2509241;1
2509434;1
2509454;52
2509457;3
2509569;3
2509575;2
2509576;1
2509578;6
2509586;1
2509614;2
2509675;5
2509717;1
2509726;41
2509728;7
2509731;5
2509732;1
2509735;1
2509742;2
2509745;2
2509746;11
2509747;6
2509750;13
2509751;1
2509753;1
2509755;9
2509758;9
2509770;32
2509781;4
2510190;2
2510331;5
2510494;15
2510515;2
2510517;20
2510521;3
2510645;2
2510794;1
2510796;5
2510940;1
2510941;2
2510942;3
2510943;9
2510961;1
2510963;1
2511025;1
2511166;6
2511171;3
2511204;3
2511991;35
2512113;5
2512118;1
2512123;4
2512125;3
2512131;4
2512133;14
2512149;5
2512165;1
2512180;1
2516328;2
2516556;1
2516557;15
2516559;9
2517215;2
2517819;1
2517899;25
2517973;1
2518177;2
2518340;1
2518341;1
2518363;58
2518370;1
2518495;3
2518605;23
2518612;1
2518624;220
2518625;48
2518644;3
2518645;1
2518931;1
2518971;7
2518973;1
2520516;37
2527671;1
2527676;1
2527691;2
2527775;9
2527868;1
2527874;1
2527877;2
2527963;4
2527968;8
2527970;4
2527971;1
2527973;2
2527974;3
2527975;3
2527976;1
2527982;1
2527983;1
2527984;3
2527986;1
2527994;2
2527995;1
2527996;2
2527998;2
2527999;2
2528000;1
2528004;1
2528007;9
2528008;1
2528013;1
2528015;2
2528016;1
2528017;2
2528018;1
2528020;3
2528021;1
2528026;6
2528034;4
2528035;1
2528039;3
2528040;10
2528041;1
2528175;10
2528203;2
2528208;25
2528211;1
2528245;1
2528437;1
2528593;2
2528631;1
2528642;1
2528713;1
2528828;10
2528958;1
2528964;2
2528979;1
2529032;6
2529274;1
2529384;6
2529408;2
2529433;1
2529835;69
2529836;6
2529837;27
2529838;29
2529840;59
2529843;108
2529845;5
2529846;6
2529847;35
2529848;16
2529849;14
2529850;5
2529851;220
2529852;2
2529853;2
2529854;1
2529858;1
2529860;1
2530023;22
2530026;1
2530028;2
2530030;13
2530036;3
2530039;2
2530042;2
2530045;77
2530049;1
2530116;3
2530120;1
2530160;1
2530169;2
2530172;12
2530182;1
2530183;46
2530185;8
2530199;11
2530203;5
2530339;6
2530368;1
2530370;1
2530372;1
2530376;1
2530377;1
2530383;1
2530390;1
2530391;6
2530452;1
2530454;4
2540710;292
2541721;6
2541722;13
2541724;2
2541725;2
2541731;6
2541732;29
2541733;1
2541734;2
2543737;4
2544946;7
2544984;2
2545435;2
2545437;59
2545455;5
2545632;1
2545691;1
2545753;8
2545755;3
2545760;2
2545761;1
2545762;10
2545797;4
2546102;33
2546219;4
2546226;2
2546344;1
2546356;2
2546359;1
2546366;1
2546446;3
2546448;4
2546569;5
2546629;2
2546632;3
2546636;1
2547246;2
2547394;4
2547395;2
2547399;2
2547400;10
2547410;3
2547429;3
2547600;2
2547962;1
2547991;2
2548003;1
2548006;3
2548007;5
2548043;1
2548128;1
2548161;1
2548190;3
2548282;1
2548455;12
2552189;44
2552947;2
2552984;1
2555553;3
2555642;10
2555898;2
2555903;8
2555904;16
2557554;22
2558042;3
2558175;1
2558278;44
2558283;1
2558361;3
2558362;2
2558610;1
2558931;2
2559236;1
2559237;1
2559280;8
2559281;7
2559282;28
2559283;25
2559284;9
2559285;88
2559286;134
2559592;1
2559597;14
2559604;32
2559605;2
2559607;4
2559610;19
2559821;14
2559915;1
2559919;1
2559921;4
2559925;3
2559926;40
2559927;7
2559929;6
2560010;1
2560027;9
2560028;3
2560029;8
2560053;20
2560054;3
2560065;27
2560070;10
2560071;16
2560081;8
2560086;195
2560092;4
2560094;21
2560096;3
2560101;1
2560102;14
2560103;5
2560111;3
2560121;221
2560124;65
2560126;1
2560127;10
2560128;35
2560131;28
2560132;112
2560133;40
2560134;1
2560139;1
2560145;1
2560150;17
2560153;2
2560154;1
2560156;15
2560161;8
2560162;2
2560163;4
2560170;5
2560176;90
2560188;3
2560189;6
2560193;1
2560197;69
2560202;105
2560206;5
2560210;1
2560214;34
2560220;57
2560221;11
2560222;1
2560225;16
2560233;307
2560242;60
2560244;185
2560253;50
2560255;5
2560256;2
2560262;15
2560266;4
2560271;2
2560283;169
2560300;5
2560397;8
2560431;10
2560435;24
2560444;1
2560448;1
2560463;1
2560473;9
2560476;9
2560486;31
2560544;1
2560546;8
2560589;3
2560590;9
2560596;44
2560680;22
2560700;367
2560723;1
2560751;95
2560752;1
2560783;4
2560849;58
2560852;1
2561897;6
2561926;3
2561927;1
2561934;2
2562111;1
2562112;3
2562153;1
2562174;14
2562175;1
2562177;5
2562180;1
2562192;1
2562199;1
2562234;1
2562235;6
2562278;1
2562294;8
2562297;3
2562315;11
2562316;5
2562317;1
2562337;15
2562339;5
2562343;1
2562347;140
2562359;1
2562451;8
2562455;8
2562456;1
2562460;11
2562461;1
2562462;4
2562463;19
2562542;1
2562559;4
2562582;4
2562602;5
2562643;1
2562650;114
2562651;77
2562661;9
2562668;3
2562669;4
2562670;30
2562681;8
2562684;15
2562685;1
2562705;3
2562710;1
2562719;3
2562720;1
2562724;10
2562725;33
2562726;1
2562762;15
2562794;2
2562890;2
2562948;6
2563100;26
2563443;2
2563444;6
2563664;2
2563852;2
2563897;5
2563920;2
2563947;2
2563960;6
2563962;3
2564099;3
2565273;3
2565365;10
2565368;1
2565499;58
2565500;7
2565502;2
2565531;9
2565555;4
2565572;3
2565573;1
2565672;1
2565681;1
2565783;1
2565916;3
2565924;1
2565925;6
2565926;1
2565930;1
2565932;53
2565933;2
2567861;2
2567896;1
2567936;31
2567937;46
2567942;1
2568654;1
2569097;3
2569479;4
2569535;5
2569539;8
2569540;6
2569541;3
2569542;4
2569543;5
2569763;3
2569970;8
2569971;36
2569973;2
2569974;95
2570190;13
2570191;8
2570193;4
2570226;1
2570227;11
2570228;5
2570294;1
2570314;1
2570319;1
2570323;2
2570351;13
2570352;10
2570354;2
2570356;1
2570357;1
2570373;5
2570374;87
2570561;1
2570880;1
2570881;76
2570926;21
2570927;1
2571006;220
2571030;5
2571059;2
2571115;2
2571127;103
2571128;12
2571141;1
2571144;1
2571148;19
2571159;2
2571160;1
2571168;1
2571221;1
2571254;2
2571270;9
2571271;9
2571273;1
2571746;6
2571749;26
2572006;1
2572087;22
2572088;3
2572203;3
2572245;1
2572246;4
2572459;1
2572531;99
2572576;5
2572594;1
2572682;28
2572683;2
2572874;2
2572881;15
2572887;1
2572888;1
2572910;1
2573093;2
2574727;1
2574733;12
2575254;1
2575255;8
2575261;39
2575324;7
2575328;2
2575347;1
2575350;2
2575361;1
2575440;1
2575442;7
2575443;1
2575447;5
2575510;1
2575513;1
2575867;21
2575872;3
2575923;1
2576037;35
2576062;1
2576071;1
2576211;1
2576305;1
2576307;1
2576407;2
2576408;3
2576411;2
2576412;1
2576413;1
2576452;229
2576453;1
2576457;1
2576607;1
2576756;38
2576776;2
2576777;51
2576829;19
2576871;7
2576902;4
2576917;3
2576920;2
2576921;13
2576929;1
2577028;10
2578109;1
2578116;8
2578117;7
2578211;17
2579250;2
2579942;6
2579976;21
2580401;1
2580404;2
2580405;3
2580422;6
2580566;1
2582419;1
2582607;4
2582608;8
2582679;1
2582783;16
2582829;12
2582849;11
2582893;2
2582913;5
2582914;2
2582946;3
2583037;94
2583098;1
2583123;1
2583126;2
2583128;1
2583131;9
2583135;109
2583136;3
2583137;3
2583138;1
2583141;3
2583155;3
2583174;5
2583177;1
2583193;1
2583194;10
2583197;18
2583199;13
2583200;3
2583202;11
2583211;11
2583230;2
2583233;6
2583234;7
2583286;1
2583376;1
2583377;1
2583452;24
2583453;3
2583531;1
2583532;5
2583815;2
2583819;1
2583820;1
2583851;8
2583991;1
2583992;1
2584084;1
2584094;5
2584388;1
2584397;18
2584466;2
2584494;1
2584524;1
2584625;1
2584627;4
2584789;1
2584791;1
2584952;2
2584979;15
2585031;2
2585063;1
2585064;1
2585118;13
2585141;3
2585198;2
2585369;1
2585386;1
2585398;1
2585405;1
2585406;1
2585408;11
2585411;1
2585415;3
2585442;3
2585456;1
2585464;2
2585472;7
2585488;2
2585718;10
2585753;1
2585769;2
