TaxID;output/DNA_220623_24hmix_cer_BIOMcombi_S21_kaiju.out
2824999;2
2825000;1
2825003;4
2825005;8
2825008;6
2825009;4
2825010;1
2825014;6
2825018;2
2825021;16
2825032;6
2825037;7
2825038;4
2825041;1
2825045;2
2825049;3
2825051;1
2825052;9
2825053;11
2825054;1
2825055;4
2825062;2
2825063;9
2825075;3
2825079;4
2825081;1
2825087;7
2825096;7
2825099;2
2825100;16
2825102;2
2825105;1
2825107;1
2825112;3
2825120;1
2825124;3
2825125;48
2825134;3
2825135;3
2825136;2
2825139;17
2825140;1
2825149;8
2825151;3
2825152;1
2825158;3
2825164;13
2825166;5
2825169;7
2825170;1
2825176;1
2825179;40
2825182;6
2825187;3
2825188;1
2825190;12
2825192;2
2825194;21
2825197;2
2825205;1
2825208;2
2825209;4
2825212;1
2825220;2
2825221;3
2825224;1
2825232;10
2825234;223
2825240;8
2825242;1
2825244;4
2825247;1
2825248;2
2825249;14
2825252;19
2825254;1
2825257;5
2825260;3
2825261;1
2825267;7
2825271;1
2825274;29
2825275;1
2825277;1
2825279;6
2825282;26
2825289;3
2825291;1
2825293;1
2825299;3
2825304;1
2825308;1
2825314;2
2825318;36
2825325;268
2825327;2
2825331;1
2825333;1
2825336;9
2825337;16
2825340;12
2825341;32
2825345;8
2825349;1
2825352;2
2825363;1
2825365;2
2825367;8
2825379;5
2825380;1
2825386;1
2825387;6
2825389;3
2825390;2
2825393;1
2825394;3
2825396;2
2825400;2
2825402;1
2825404;1
2825408;5
2825413;1
2825418;3
2825423;2
2825430;1
2825432;18
2825439;1
2825440;1
2825449;7
2825453;7
2825455;1
2825456;12
2825459;1
2825460;4
2825461;1
2825462;16
2825468;3
2825469;4
2825475;1
2825476;1
2825477;1
2825480;2
2825481;2
2825483;18
2825496;1
2825504;1
2825508;1
2825509;7
2825515;5
2825519;2
2825528;2
2825532;1
2825535;1
2825537;1
2825538;9
2825540;4
2825541;1
2825545;4
2825550;2
2825557;7
2825559;12
2825560;2
2825561;2
2825563;6
2825567;3
2825569;1
2825573;2
2825575;4
2825577;6
2825586;3
2825587;1
2825588;9
2825590;10
2825595;2
2825599;2
2825603;2
2825606;1
2825608;19
2825615;6
2825618;5
2825621;2
2825627;2
2825636;1
2825642;4
2825644;1
2825645;6
2825652;74
2825653;1
2825654;6
2825658;2
2825660;2
2825662;11
2825666;1
2825668;3
2825671;1
2825674;5
2825675;1
2825680;1
2825682;1
2825684;6
2825685;4
2825687;1
2825693;55
2825699;2
2825701;1
2825702;4
2825703;3
2825704;1
2825705;1
2825707;2
2825712;3
2825719;9
2825720;5
2825725;1
2825727;13
2825733;1
2825735;2
2825737;1
2825740;2
2825746;2
2825748;3
2825750;36
2825751;2
2825752;8
2825753;5
2825754;2
2825757;23
2825762;1
2825766;21
2825772;6
2825774;1
2825776;1
2825792;16
2825796;4
2825801;2
2825806;124
2825807;1
2825810;4
2825811;2
2825812;7
2825814;1
2825816;10
2825818;9
2825822;649
2825823;1
2825824;33
2825828;1
2825829;1
2825832;96
2825834;6
2825835;54
2825836;1
2825837;35
2825838;284
2825842;16
2825845;5
2825884;11
2825886;2
2826083;2
2826084;2
2826085;4
2826170;4
2826173;1
2826176;1
2826178;21
2826179;2
2826182;12
2826188;3
2826189;1
2826194;5
2826196;5
2826199;11
2826202;3
2826207;1
2826208;25
2826218;3
2826222;1
2826223;9
2826225;2
2826229;1
2826231;22
2826240;5
2826241;1
2826243;85
2826249;7
2826250;2
2826255;1
2826259;1
2826264;17
2826265;2
2826269;1
2826276;1
2826277;1
2826280;3
2826285;1
2826287;3
2826289;6
2826294;4
2826298;54
2826299;2
2826301;16
2826302;23
2826311;1
2826314;3
2826318;6
2826330;8
2826340;2
2826343;8
2826344;1
2826345;3
2826360;6
2826361;40
2826366;4
2826368;8
2826371;30
2826373;1
2826376;1
2826378;1
2826379;20
2826382;3
2826386;1
2826387;2
2826391;5
2826395;19
2826397;1
2826399;4
2826401;1
2826419;1
2826420;169
2826423;5
2826428;5
2826438;1
2826445;2
2826446;9
2826449;3
2826454;3
2826457;11
2826459;3
2826460;12
2826462;48
2826465;2
2826468;1
2826471;9
2826474;1
2826479;6
2826480;1
2826481;5
2826484;5
2826487;1
2826490;6
2826491;20
2826493;16
2826500;2
2826505;1
2826507;3
2826508;22
2826509;3
2826514;12
2826516;3
2826520;630
2826522;5
2826525;16
2826529;29
2826536;8
2826537;3
2826538;3
2826539;5
2826545;2
2826548;3
2826550;2
2826552;1
2826553;28
2826554;2
2826556;3
2826557;1
2826562;5
2826571;1
2826572;18
2826574;190
2826577;4
2826579;20
2826580;1
2826582;273
2826585;1
2826586;1
2826587;56
2826589;4
2826594;2
2826595;1
2826598;2
2826600;2
2826604;2
2826608;3
2826616;8
2826623;4
2826625;18
2826626;319
2826629;10
2826630;1
2826631;1
2826633;1
2826636;3
2826638;8
2826646;1
2826650;5
2826651;3
2826661;5
2826666;3
2826668;1
2826669;5
2826673;1
2826678;1
2826681;99
2826685;13
2826686;1
2826687;5
2826690;2
2826692;7
2826693;2
2826698;1
2826700;1
2826703;1
2826704;1
2826705;2
2826707;3
2826711;10
2826715;2
2826718;1
2826723;2
2826727;1
2826728;11
2826730;3
2826732;3
2826733;3
2826736;1
2826737;4
2826738;1
2826739;4
2826740;2
2826741;1
2826743;9
2826744;1
2826745;2
2826746;5
2826749;2
2826750;1
2826764;2
2826769;2
2826772;1
2826773;20
2826775;47
2826781;2
2826783;3
2826791;2
2826794;5
2826795;1
2826800;2
2826801;1
2826807;4
2826809;2
2826814;1
2826815;3
2826818;2
2826820;1
2826822;338
2826824;11
2826825;4
2826826;42
2826827;13
2826925;1
2826938;27
2827099;6
2827233;11
2827236;1
2827239;1
2827271;17
2827280;2
2827281;5
2827282;17
2827284;1
2827287;5
2827290;2
2827293;2
2827294;4
2827295;1
2827296;1
2827299;4
2827560;3
2827562;3
2827568;11
2827569;59
2827573;23
2827574;1
2827581;2
2827582;4
2827585;15
2827586;10
2827592;1
2827593;2
2827594;14
2827596;3
2827598;5
2827599;2
2827607;1
2827611;2
2827612;1
2827617;2
2827618;64
2827620;17
2827622;4
2827623;11
2827626;7
2827627;215
2827629;485
2827632;2
2827633;36
2827635;1
2827637;1
2827639;1
2827641;2
2827642;4
2827643;4
2827644;4
2827645;3
2827650;2
2827652;13
2827653;2
2827658;6
2827664;1
2827665;1
2827667;1
2827668;80
2827669;1
2827673;3
2827674;2
2827676;1
2827683;3
2827685;55
2827690;122
2827695;1
2827697;1
2827700;1
2827701;2
2827702;7
2827706;4
2827707;3
2827708;10
2827710;34
2827712;6
2827715;3
2827716;1
2827721;2
2827723;158
2827726;9
2827728;2
2827729;25
2827732;3
2827736;33
2827741;7
2827750;12
2827752;1
2827753;3
2827757;35
2827760;3
2827763;30
2827765;3
2827772;1
2827774;3
2827775;3
2827777;2
2827782;2
2827786;9
2827788;4
2827790;1
2827795;1
2827801;1
2827802;46
2827804;4
2827806;3
2827808;2
2827813;6
2827820;4
2827825;8
2827829;2
2827830;3
2827836;1
2827843;14
2827848;5
2827852;2
2827853;1
2827862;4
2827863;8
2827870;2
2827875;1
2827878;13
2827880;5
2827884;4
2827891;8
2827901;10
2827903;7
2827905;2
2827906;2
2827909;14
2827911;5
2827912;1
2827916;4
2827918;1
2827927;1
2827928;5
2827930;1
2827931;3
2827932;1
2827936;14
2827941;26
2827943;1
2827946;1
2827948;12
2827949;1
2827951;8
2827953;28
2827970;4
2827971;2
2827972;3
2827973;25
2827975;5
2827980;3
2827985;9
2827988;1
2827990;3
2827991;2
2827992;1
2827993;2
2827997;1
2827998;2
2827999;49
2828001;638
2828002;7
2828003;37
2828004;1
2828005;1
2828007;5
2828073;2
2828077;4
2828081;4
2828086;5
2828089;18
2828090;6
2828092;3
2828093;6
2828094;31
2828102;1
2828103;1
2828109;12
2828113;6
2828114;2
2828115;5
2828117;1
2828122;1
2828124;1
2828134;207
2828137;6
2828138;11
2828139;6
2828140;4
2828141;4
2828144;4
2828150;15
2828161;3
2828165;23
2828166;1
2828168;1
2828169;2
2828171;1
2828174;2
2828176;1
2828179;2
2828187;2
2828191;4
2828197;13
2828199;4
2828200;40
2828202;1
2828203;1
2828206;17
2828207;14
2828209;4
2828213;1
2828214;2
2828221;1
2828223;6
2828233;2
2828235;1
2828236;2
2828239;3
2828240;2
2828248;4
2828251;9
2828253;3
2828255;12
2828330;1
2828332;1
2828371;11
2828656;3
2828728;1
2828729;3
2828731;46
2828733;2
2828739;2
2828740;42
2828741;4
2828742;6
2828763;1
2828781;11
2829105;7
2829146;1
2829161;1
2829408;99
2829499;1
2829569;1
2829597;1
2829673;8
2829675;10
2829794;2
2829795;3
2829799;3
2829812;47
2829815;2
2829816;9
2829846;2
2830666;1
2830675;5
2830768;2
2830782;2
2830982;8
2830993;1
2830996;1
2831000;2
2831022;1
2831057;1
2831148;3
2831169;4
2831170;6
2831177;41
2831179;3
2831468;8
2831520;1
2831522;32
2831612;2532
2831613;1843
2831614;1
2831617;19240
2831644;1
2831662;3
2831674;2
2831675;4
2831678;33
2831679;5
2831781;3
2831893;1
2831895;2
2831966;2
2831968;2
2831996;53
2832236;16
2832320;1
2832323;3
2832346;2
2832373;3
2832376;2
2832397;2
2832400;2
2832405;3
2832474;1
2832643;45
2833440;8
2833577;2
2833580;4
2833582;9
2833583;2
2833586;3
2834113;2
2834248;23
2834250;2
2834254;2
2834265;3
2834266;224
2834269;2
2834276;14
2834407;1
2834415;1
2834431;1
2834437;2
2834459;4
2834460;2
2834466;1
2834971;14
2835040;12
2835041;5
2835042;2
2835529;1
2835532;2
2835536;1
2835634;2
2835635;2
2835638;1
2835864;3
2835869;3
2835893;3
2835896;6
2835897;8
2835935;19
2835936;1
2835951;1
2835954;1
2835959;3
2835973;18
2835977;1
2835980;1
2835981;701
2835984;97
2836046;2
2836075;1
2836076;33
2836081;1
2836082;13
2836083;1
2836084;2
2836085;2
2836086;2
2836087;2
2836092;12
2836095;1
2836109;17
2836110;340
2836111;1
2836113;4
2836115;1
2836116;2
2836117;52
2836128;1
2836132;7
2836178;1
2836179;1
2836181;1
2836373;1
2836549;2
2836556;1
2836575;2
2836584;1
2836648;1
2836650;1
2836826;1
2836867;6
2836868;10
2836891;1
2837202;10
2837504;4
2837506;2
2837969;2
2838017;7
2838249;1
2838368;14
2838785;4
2838792;1
2838877;11
2839016;1
2839024;2
2839056;32
2839060;1
2839956;2
2839966;1
2839983;2
2839984;1
2840174;13
2840180;3
2840372;1
2840443;3
2840455;8
2840467;1
2840469;1
2840470;1
2841032;1
2841037;1
2841063;1
2841264;1
2841276;1
2841278;8
2841279;5
2841303;5
2841503;25
2841504;131
2841505;66
2841506;1
2841507;10
2841508;2
2841509;12
2841510;12
2841512;44
2841513;3
2841514;4
2841515;25
2841516;1
2841517;1
2841518;7
2841519;10
2841520;1
2841521;9
2841523;11
2841525;3
2841526;5
2841528;1
2841530;6
2841531;3
2841532;1
2841533;1
2841534;22
2841565;19
2841567;1
2841596;6
2841666;1
2841670;489
2841744;2
2841841;1
2842121;1
2842125;43
2842200;3
2842328;9
2842329;241
2842333;2
2842347;4
2842348;4
2842353;6
2842397;10
2842409;15
2842410;81
2842412;9
2842413;21
2842414;106
2842416;124
2842417;1
2842418;2
2842421;183
2842422;38
2842423;76
2842425;3
2842452;1
2842453;1
2842481;1
2842517;8
2842519;6
2842521;4
2842524;28
2842528;12
2842545;61
2842583;2
2842586;272
2842588;43
2842608;2
2842609;1
2842653;73
2842711;2
2842713;6
2842721;1
2842725;1
2842727;34
2842737;1
2842751;3
2842766;4
2842786;15
2842796;45
2842828;92
2842852;1
2842862;4
2842870;6
2842881;22
2842888;73
2842934;656
2842942;7
2842966;2
2842972;44
2842976;163
2842979;487
2842993;19
2843027;4
2843048;23
2843069;47
2843096;6
2843105;8
2843112;1
2843161;165
2843195;1
2843317;7
2843318;1
2843319;7
2843346;6
2843347;34
2843351;152
2843355;1
2843362;74
2843374;3
2843381;2
2843383;191
2843386;34
2843399;24
2843400;73
2843403;2
2843411;1434
2843412;5
2843414;4
2843418;137
2843419;44
2843421;31
2843422;7
2843426;85
2843430;148
2843435;1
2843436;2385
2843440;20
2843447;1
2843450;4
2843463;6
2843466;9
2843469;2
2843470;13
2843478;37
2843622;7
2843635;1
2843640;3
2843779;4
2843955;1
2843993;1
2844034;4
2844035;6
2844087;23
2844109;2
2844293;1
2844294;13
2844298;102
2844301;11
2844358;18
2844394;2
2844404;2329
2844677;1
2844863;1
2844866;1
2845075;1
2845079;11
2845090;1
2845093;17
2845154;12
2845163;1
2845188;14
2845189;19
2845190;2
2845253;1
2845384;1
2845385;1
2845405;43
2845413;3
2845420;1
2845441;2
2845450;4
2845452;1
2845461;3
2845497;5
2845587;15
2845592;2
2845594;1
2845596;3
2845758;1
2845777;1
2845779;51
2845819;34
2845822;1
2845823;1
2845970;139
2846050;3
2846074;121
2846123;30
2846181;1
2846306;15
2846388;1
2846392;8
2846395;2
2846435;18
2846601;14
2846605;1
2846606;86
2846775;2
2846776;2
2846779;1
2847045;1
2847262;1
2847307;2
2847766;2
2847991;20
2847992;1
2848114;4
2848396;1
2848397;20
2848611;3
2848612;5
2848887;35
2849041;1
2849068;7
2849097;1
2849492;10
2849499;2
2849500;3
2849501;3
2849626;17
2849628;19
2849650;1
2849654;1
2849687;2
2849779;2
2849867;1
2849971;2
2850070;5
2850322;6
2850323;16
2851009;1
2851012;1
2851016;10
2851017;1
2851026;2
2851033;1
2851035;10
2851068;1
2851069;2
2851070;56
2851072;24
2851081;7
2851083;1
2851153;4
2851161;2
2851164;1
2851173;1
2851180;1
2851184;2
2851188;4
2851191;4
2851197;2
2851199;1
2851202;15
2851205;1
2851954;1
2851955;7
2851959;10
2851975;2
2851982;1
2851984;5
2851986;2
2851991;8
2851994;1
2852004;3
2852005;2
2852006;4
2852018;2
2852023;1
2852029;1
2852031;1
2852033;1
2852034;3
2852035;1
2852098;2
2852111;2
2852115;63
2852151;89
2852239;21
2852378;26
2852408;2
2852450;51
2852473;7
2852475;2
2852476;2
2852582;1
2852587;1
2852605;3
2852667;10
2852693;1248
2852703;27
2852710;6
2852712;16
2852857;15
2853007;42
2853013;343
2853025;68
2853091;11
2853092;2065
2853094;79
2853095;120
2853158;24
2853163;2
2853169;18
2853227;3
2853256;3
2853806;1
2854030;1
2854170;20
2854755;110
2854768;5
2854775;5
2854776;2
2854779;1
2854781;3
2854784;28
2854785;3
2854792;32
2854793;1
2854794;2
2854796;23
2855184;1
2855394;6
2855444;7
2855484;499
2855501;1
2855689;1
2855840;1
2856166;3
2856180;2
2856337;2
2856519;1
2856556;1
2856608;2
2856860;5
2856996;15
2856997;67
2857010;3
2857077;1
2857501;4
2857508;41
2857527;2
2859072;447
2859075;2
2859078;4
2859226;1
2859227;8
2859245;7
2859247;3
2859282;2
2859284;1
2859285;39
2859290;1
2859291;1
2859292;1
2859302;3
2859309;1
2859310;1
2859319;1
2859325;2
2859340;8
2859352;1
2859353;2
2859357;1
2859358;7
2859362;1
2859363;2
2859364;4
2859450;529
2859451;2
2859512;1
2859517;2
2859524;3
2859527;1
2859563;1
2859565;1
2859636;2
2859652;2
2859653;5
2859655;84
2859656;13
2859658;5
2859659;1
2859660;14
2859661;62
2859663;2
2859768;5
2859781;13
2860197;4
2860199;3
2860258;15
2860286;4
2860287;1
2860371;1
2860373;1
2860374;3
2860393;1
2861009;44
2861055;1
2861190;1
2861196;2
2861282;5
2861283;1
2861284;1
2861285;4
2861287;1
2861765;2
2861782;1
2861965;2
2862144;2
2862343;7
2862350;2
2862496;1
2862503;1
2862509;1
2862510;2
2862543;1
2862650;1
2862676;1
2862677;1
2862680;1
2862735;2
2862736;6
2862737;8
2862773;3
2862869;2
2862945;1
2863002;2
2863193;3
2863194;8
2863195;57
2863268;2
2863273;2
2863276;16
2863278;1
2863279;2
2863680;2
2863681;8
2863833;1
2863838;1
2863839;1
2863840;1
2863952;4
2863968;1
2863970;4
2863972;1
2863973;1
2863976;3
2863977;4
2863978;1
2863991;2
2864013;2
2864040;1
2864102;2
2864113;2
2864201;3
2864206;4
2864211;1
2864214;1
2864363;1
2864364;1
2864366;1
2864369;1
2864459;1
2864875;5
2865162;7
2865671;3
2865674;1
2865759;2
2865782;4
2865798;1
2865805;12
2865806;1
2865833;1
2865838;1
2866212;1
2866311;2
2866313;1
2866571;2
2866577;3
2866581;1
2866583;7
2866587;1
2866591;2
2866593;3
2866600;205
2866625;1
2866661;1
2866663;3
2866686;167
2866696;12
2866697;1
2866698;84
2866701;1
2866702;1
2866703;3
2866724;1
2866804;6
2866948;3
2866997;1
2867013;3
2867017;1
2867024;1
2867231;2
2867232;1
2867234;1
2867239;1
2867265;14
2867278;1
2867439;7
2867440;9
2867963;9
2869543;8
2869545;7
2869548;1
2869549;2
2869552;1
2869553;32
2869555;4
2869556;8
2869561;2
2869564;2
2869568;8
2869569;5
2869570;4
2869571;17
2869573;3
2870530;4
2870562;1
2870751;1
2870838;1
2871170;2
2871521;1
2871542;2
2871543;6
2871544;18
2871545;2
2871546;4
2871826;10
2872012;1
2872037;5
2872157;1
2872309;1
2872310;7
2872312;1
2872591;1
2872625;1
2872632;1
2872652;2
2872675;6
2872701;25
2872754;9
2873259;1
2873263;1
2873267;1
2873270;2
2873312;2
2873347;1
2873349;7
2873352;1
2873353;2
2873380;3
2873403;3
2873404;33
2873405;18
2873406;2
2873407;9
2873408;22
2873409;5
2873413;3
2873447;2
2873450;8
2873530;1
2873598;1
2873599;1
2873699;3
2873701;3
2873702;1
2873964;4
2874283;5
2874285;4
2874600;3
2874628;1
2874852;2
2874853;5
2874854;3
2874855;2
2874858;2
2874861;3
2874863;2
2874864;3
2874865;1
2874870;2
2874876;1
2874878;2
2874879;4
2874880;3
2874881;6
2874882;18
2874883;11
2874884;12
2874885;1
2874886;5
2874887;2
2874888;1
2874889;2
2874890;6
2874891;28
2874893;1
2875247;10
2875539;16
2875540;2
2875681;1
2875694;9
2875709;2
2875764;17
2875839;2
2875841;6
2875968;2
2875969;1
2876111;3
2876550;1
2876556;1
2876557;9
2876558;2
2876559;2
2876560;1
2876565;1
2876566;61
2876569;2
2876584;3
2876596;2
2876621;1
2876622;3
2876624;3
2876625;1
2876629;1
2876646;2
2876647;2
2876648;1
2876651;2
2876656;1
2876657;1
2876659;6
2876661;1
2876662;1
2876669;1
2876715;2
2876716;1
2876729;2
2876731;1
2876789;3
2877942;114
2877945;1
2877946;82
2878089;2
2878153;130
2878388;3
2878542;1
2878545;557
2878557;3
2878561;2
2878562;2
2878678;4
2878682;2
2878683;1
2878686;9
2878718;1
2878915;3
2879114;2
2879116;4
2879118;2
2879149;2
2879464;5
2879617;1
2879629;1
2879630;1
2879938;1
2879939;4
2880008;4
2880260;1
2880362;8
2880648;35
2880879;2
2880887;2
2880889;1
2880890;2
2880894;1
2880895;3
2880929;2
2880933;1
2880934;2
2880950;1
2880963;1
2880965;1
2880967;2
2880968;6
2880978;1
2880993;4
2880994;9
2881221;1
2881234;2
2881256;1
2881258;14
2881259;10
2881261;2
2881264;2
2881266;1
2881273;2
2881276;2
2881336;1
2881337;5
2881338;4
2881339;2
2881377;3
2881391;1
2881428;2
2883101;1
2883104;3
2883105;5
2883125;2
2883126;2
2883169;1
2883213;1
2883214;3
2883233;3
2883239;1
2883242;3
2883244;22
2883268;8
2883479;1
2883505;2
2883943;2
2883944;2
2883999;9
2884000;58
2884263;1
2884264;1
2884420;18
2884426;2
2884427;3
2884451;4
2884804;9
2884873;3
2884874;14
2884903;4
2885153;1537
2885154;5
2885203;4
2885206;2
2885351;2
2885741;1
2885744;1
2885747;3
2885751;10
2885972;18
2885974;1
2885983;208
2885984;17
2886034;1
2886035;2
2886036;1
2886038;1
2886039;11
2886040;1
2886042;169
2886196;8
2886352;2
2886375;15
2886415;1
2886436;4
2886440;2
2886445;2
2886448;3
2886454;1
2886456;1
2886458;4
2886460;1
2886467;1
2886468;2
2886473;1
2886478;1
2886480;1
2886482;3
2886484;1
2886487;4
2886493;1
2886496;1
2886497;2
2886499;1
2886501;1
2886510;1
2886687;1
2886688;1
2886689;29
2886822;4
2886897;3
2886898;3
2886900;1
2886919;1
2886925;4
2886932;1
2886935;1
2886938;1
2886941;9
2886964;6
2887193;1
2887200;1
2887365;1
2888523;2
2888525;1
2890311;80
2890317;3
2890318;1
2890320;1
2890321;2
2890406;2
2890407;1
2890409;14
2891165;1
2891199;5
2891210;42
2891236;8
2891571;27
2891955;1
2891956;1
2891958;2
2891959;328
2892015;39
2892016;6
2892326;9
2892341;2
2892342;25
2892343;3
2892344;148
2892345;17
2892346;1
2892347;1
2892541;24
2892634;1
2892995;9
2893171;1
2893176;7
2893202;14
2893233;13
2893373;12
2893403;1
2893468;3
2893471;1
2893675;1
2893753;5
2893754;2
2893755;23
2893756;1
2893879;2
2893885;4
2893886;7
2893889;25
2893890;1
2893953;4
2894072;2
2894083;1
2894192;1
2894290;5
2894300;10
2894302;56
2894361;22
2894393;1
2894399;262
2894400;2
2894587;122
2894591;9
2894593;1
2894719;2
2894735;1
2894743;3
2894746;1
2894747;1
2894749;1
2894752;4
2894755;5
2894756;1
2894781;2
2894783;2
2894786;2
2894787;3
2894788;4
2894790;15
2894798;2
2894800;1
2894802;1
2894809;1
2895286;1
2895353;2
2895469;2
2895473;1
2895522;1
2895559;17
2895561;24
2895563;5
2895796;14
2895947;6
2896845;1
2896846;2
2896847;7
2896860;6
2897164;15
2897181;15
2897325;1
2897328;6
2897329;9
2897331;3
2897333;16
2897341;1
2897352;1
2897384;3
2897391;7
2897414;2
2897682;2
2897706;1
2897774;2
2897778;7
2897834;20
2898076;4
2898187;1
2898431;1
2898432;2
2898435;2
2898438;2
2898439;2
2898441;3
2898457;2
2898538;1
2898539;1
2898541;1
2898584;3
2898660;1
2898677;1
2898686;1
2898687;1
2898718;4
2898722;3
2898793;2
2898794;2
2898795;3
2899078;1
2899081;1
2899121;2
2899122;2
2899123;4
2899133;1
2899136;2
2899220;4
2899278;2771
2899279;1
2899544;2
2899828;4
2900133;25
2900148;1
2900151;5
2900273;2908
2900297;4
2900301;28
2900302;1
2900303;2
2900304;2
2900307;1
2900314;10
2900338;1
2900339;2
2900353;14
2900547;1
2900548;168
2900738;4
2901140;1
2901141;1
2901164;2
2901189;3
2901227;3
2901381;1
2901866;1
2901869;8
2902630;1
2902631;1
2902632;2
2902633;2
2902662;1
2902666;1
2902667;5
2902668;2
2902674;1
2902744;2
2902746;4
2902797;7
2903145;1
2903219;5
2903221;1
2903521;1
2903522;5
2903556;2
2903992;339
2904075;4
2904121;49
2904122;4
2904124;17
2904129;1
2904241;2
2904244;3
2904247;2
2904248;1
2904249;1
2904308;27
2904309;1222
2904524;2
2904802;20
2905136;1
2905137;1
2905650;8
2905679;1
2905722;3
2905833;3
2905867;4
2905871;1
2905874;1
2905879;3
2905966;4
2906062;1
2906076;33
2906077;1
2906078;13
2906442;1
2906456;20
2906459;1
2906466;1
2906467;193
2906497;2
2906514;1
2906560;1
2906561;7
2906747;23
2906749;2
2906751;9
2906756;3
2906793;2
2906798;1
2907155;21
2907203;30
2907205;6
2907213;1
2907214;1
2907222;5
2907260;7
2907261;31
2907262;2
2907263;3
2907267;1
2907270;2
2907274;1
2907275;1
2907276;4
2907277;1
2907278;1
2907282;1
2907284;2
2907285;3
2907286;5
2907287;1
2907301;2
2907302;1
2907303;26
2907343;1
2907626;17
2907820;3
2907827;87
2907835;1
2907998;2
2908004;1
2908005;1
2908095;10
2908145;2
2908167;6
2908173;2
2908202;4
2908203;2
2908204;2
2908207;1
2908208;1
2908209;1
2908211;75
2908530;1
2908536;1
2908628;1
2908630;86
2908635;5
2908637;281
2908641;1
2908645;272
2908646;15
2908649;1
2908714;1
2908744;2056
2908838;6
2908839;9
2908841;1
2908842;11
2908885;1
2908889;1
2908892;10
2908894;4
2909139;34
2909237;2
2909264;2
2909337;1
2909341;1
2909342;2
2909581;1
2909582;29
2909584;1
2909587;2
2909667;12
2909671;11
2909738;1
2910156;1
2910229;2
2910674;1
2910679;7
2910680;3
2910681;8
2910759;1
2910770;3
2910780;4
2910783;10
2910951;1
2910959;1
2910963;24
2910969;86
2910970;3
2911060;3
2911062;2
2911172;18
2911206;1
2911208;1
2911212;1
2911366;1
2911371;1
2911421;2
2911431;7
2911441;4
2911515;1
2911519;1
2911538;4
2911581;2
2911659;11
2911663;2
2911664;85
2911670;1
2911683;10
2911857;5
2911960;1
2911967;2
2911968;5
2912189;4
2912190;1
2912191;2
2912193;2
2912240;3
2912242;2
2912245;4
2912294;3
2912295;1
2912296;1
2912297;1
2912298;1
2912575;2
2912595;3
2912627;4
2912650;2
2912675;40
